ts,open,high,low,close,volume,volume_ccy,quote_asset_volume,confirm,close_time,num_trades,taker_buy_base,taker_buy_quote,ignore
2026-04-13 00:00:00+00:00,0.08511,0.08802,0.08432,0.08773,931057.2,93105720,7974395.1822,1,1776124799999,,,,
2026-04-14 00:00:00+00:00,0.08773,0.08778,0.08431,0.08496,637357.7,63735770,5487164.8336,1,1776211199999,,,,
2026-04-15 00:00:00+00:00,0.08497,0.08739,0.08471,0.08704,548135.0,54813500,4711939.395,1,1776297599999,,,,
2026-04-16 00:00:00+00:00,0.08704,0.09156,0.08625,0.09061,1000412.9,100041290,8893044.0962,1,1776383999999,,,,
2026-04-17 00:00:00+00:00,0.0906,0.09343,0.08849,0.09061,1065147.9,106514790,9729730.9946,1,1776470399999,,,,
2026-04-18 00:00:00+00:00,0.09061,0.091,0.08782,0.08869,510824.1,51082410,4556676.4897,1,1776556799999,,,,
2026-04-19 00:00:00+00:00,0.08869,0.08956,0.08686,0.08715,498146.0,49814600,4391161.6067,1,1776643199999,,,,
2026-04-20 00:00:00+00:00,0.08716,0.09054,0.08709,0.08965,647206.1,64720610,5764039.8327,1,1776729599999,,,,
2026-04-21 00:00:00+00:00,0.08966,0.09134,0.08866,0.09028,521323.5,52132350,4689790.1065,1,1776815999999,,,,
2026-04-22 00:00:00+00:00,0.09029,0.09345,0.08979,0.09072,1049493.5,104949350,9638411.4911,1,1776902399999,,,,
2026-04-23 00:00:00+00:00,0.09073,0.09139,0.08965,0.09075,712016.5,71201650,6452261.977,1,1776988799999,,,,
2026-04-24 00:00:00+00:00,0.09075,0.09219,0.09002,0.09085,481659.7,48165970,4384743.3125,1,1777075199999,,,,
2026-04-25 00:00:00+00:00,0.09086,0.09211,0.09007,0.09116,335173.2,33517320,3055058.4889,1,1777161599999,,,,
2026-04-26 00:00:00+00:00,0.09115,0.09313,0.0905,0.09223,550635.1,55063510,5070367.1093,1,1777247999999,,,,
2026-04-27 00:00:00+00:00,0.09223,0.09305,0.08883,0.08966,1021053.5,102105350,9236667.4448,1,1777334399999,,,,
2026-04-28 00:00:00+00:00,0.08966,0.08967,0.0881,0.08884,531455.9,53145590,4727467.1932,1,1777420799999,,,,
2026-04-29 00:00:00+00:00,0.08885,0.09104,0.08691,0.08862,742774.8,74277480,6613205.3056,1,1777507199999,,,,
2026-04-30 00:00:00+00:00,0.08863,0.08925,0.08722,0.0873,464611.0,46461100,4094504.0475,1,1777593599999,,,,
2026-05-01 00:00:00+00:00,0.0873,0.08857,0.0873,0.08808,449737.8,44973780,3955784.6226,1,1777679999999,,,,
2026-05-02 00:00:00+00:00,0.08809,0.08907,0.08751,0.08852,230012.6,23001260,2026466.6611,1,1777766399999,,,,
2026-05-03 00:00:00+00:00,0.08852,0.08861,0.08738,0.08763,222840.9,22284090,1960899.6838,1,1777852799999,,,,
2026-05-04 00:00:00+00:00,0.08762,0.08953,0.08711,0.08765,613810.6,61381060,5414574.299,1,1777939199999,,,,
2026-05-05 00:00:00+00:00,0.08766,0.09107,0.08766,0.09023,969659.7,96965970,8688189.5631,1,1778025599999,,,,
2026-05-06 00:00:00+00:00,0.09023,0.09308,0.09016,0.09133,1206489.0,120648900,11047080.7016,1,1778111999999,,,,
2026-05-07 00:00:00+00:00,0.09135,0.09164,0.08906,0.09003,781709.8,78170980,7050397.4636,1,1778198399999,,,,
2026-05-08 00:00:00+00:00,0.09004,0.09336,0.08938,0.09259,803330.5,80333050,7349337.9538,1,1778284799999,,,,
2026-05-09 00:00:00+00:00,0.0926,0.09506,0.09147,0.09282,1238395.2,123839520,11568156.6781,1,1778371199999,,,,
2026-05-10 00:00:00+00:00,0.09283,0.09959,0.09212,0.0974,1825766.4,182576640,17501281.0211,1,1778457599999,,,,
2026-05-11 00:00:00+00:00,0.0974,0.09766,0.09487,0.09684,804056.5,80405650,7745847.36,1,1778543999999,,,,
2026-05-12 00:00:00+00:00,0.09685,0.09726,0.09255,0.09378,1032287.7,103228770,9745115.6317,1,1778630399999,,,,
2026-05-13 00:00:00+00:00,0.09379,0.09557,0.09142,0.09336,1127644.4,112764440,10518853.6047,1,1778716799999,,,,
2026-05-14 00:00:00+00:00,0.09335,0.09844,0.09239,0.09489,1239905.1,123990510,11860606.2546,1,1778803199999,,,,
2026-05-15 00:00:00+00:00,0.09488,0.09571,0.09118,0.0928,940666.9,94066690,8791180.6414,1,1778889599999,,,,
2026-05-16 00:00:00+00:00,0.0928,0.09302,0.08984,0.09117,689232.2,68923220,6290178.6173,1,1778975999999,,,,
2026-05-17 00:00:00+00:00,0.09117,0.09199,0.08803,0.09005,454628.9,45462890,4110807.2857,1,1779062399999,,,,
2026-05-18 00:00:00+00:00,0.09005,0.09029,0.08804,0.09015,836510.2,83651020,7463630.6638,1,1779148799999,,,,
2026-05-19 00:00:00+00:00,0.09015,0.091,0.08786,0.08853,579828.6,57982860,5167435.9664,1,1779235199999,,,,
2026-05-20 00:00:00+00:00,0.08854,0.08964,0.08791,0.08876,562380.5,56238050,5001840.0343,1,1779321599999,,,,
2026-05-21 00:00:00+00:00,0.08877,0.09072,0.08777,0.0899,587740.7,58774070,5244115.481,1,1779407999999,,,,
2026-05-22 00:00:00+00:00,0.08991,0.09096,0.08746,0.08782,885574.7,88557470,7896931.8278,1,1779494399999,,,,
2026-05-23 00:00:00+00:00,0.08783,0.09102,0.08535,0.08965,826728.8,82672880,7279422.1494,1,1779580799999,,,,
2026-05-24 00:00:00+00:00,0.08966,0.08995,0.08711,0.08836,434478.3,43447830,3860982.888,1,1779667199999,,,,
2026-05-25 00:00:00+00:00,0.08837,0.08984,0.0879,0.08809,400018.8,40001880,3557216.8286,1,1779753599999,,,,
2026-05-26 00:00:00+00:00,0.0881,0.08925,0.08629,0.08649,576906.6,57690660,5049781.3522,1,1779839999999,,,,
2026-05-27 00:00:00+00:00,0.08649,0.08692,0.08499,0.08561,491931.6,49193160,4224704.7116,1,1779926399999,,,,
2026-05-28 00:00:00+00:00,0.0856,0.09249,0.0818,0.09096,3447313.6,344731360,30373733.9933,1,1780012799999,,,,
2026-05-29 00:00:00+00:00,0.09097,0.09974,0.08845,0.09911,5443821.5,544382150,50347060.1483,1,1780099199999,,,,
2026-05-30 00:00:00+00:00,0.0991,0.10986,0.09446,0.09509,7012294.4,701229440,70950879.6024,1,1780185599999,,,,
2026-05-31 00:00:00+00:00,0.0951,0.09934,0.09367,0.09653,2488912.6,248891260,23969499.7503,1,1780271999999,,,,
2026-06-01 00:00:00+00:00,0.09653,0.09791,0.09147,0.09228,1857502.7,185750270,17516149.3974,1,1780358399999,,,,
2026-06-02 00:00:00+00:00,0.09229,0.0928,0.0858,0.08683,1713415.2,171341520,15411277.7642,1,1780444799999,,,,
2026-06-03 00:00:00+00:00,0.08683,0.08906,0.08456,0.08518,1546519.2,154651920,13474819.5086,1,1780531199999,,,,
2026-06-04 00:00:00+00:00,0.08517,0.08763,0.08143,0.08375,2005665.6,200566560,16983800.9671,1,1780617599999,,,,
2026-06-05 00:00:00+00:00,0.08374,0.08389,0.07735,0.08027,2263130.4,226313040,18257304.8331,1,1780703999999,,,,
2026-06-06 00:00:00+00:00,0.08026,0.08126,0.07651,0.07962,1338299.1,133829910,10565618.523,1,1780790399999,,,,
2026-06-07 00:00:00+00:00,0.07962,0.08283,0.0793,0.08188,806569.7,80656970,6547124.1037,1,1780876799999,,,,
2026-06-08 00:00:00+00:00,0.08187,0.08325,0.0807,0.08124,730365.2,73036520,5979061.0936,1,1780963199999,,,,
2026-06-09 00:00:00+00:00,0.08123,0.08159,0.07859,0.07943,799527.4,79952740,6406689.8248,1,1781049599999,,,,
2026-06-10 00:00:00+00:00,0.07944,0.07963,0.07686,0.0776,960094.2,96009420,7518035.2395,1,1781135999999,,,,
2026-06-11 00:00:00+00:00,0.0776,0.08014,0.07682,0.07916,757938.1,75793810,5958586.0708,1,1781222399999,,,,
2026-06-12 00:00:00+00:00,0.07917,0.08044,0.07746,0.07781,716974.3,71697430,5651510.2079,1,1781308799999,,,,
2026-06-13 00:00:00+00:00,0.07781,0.07892,0.07668,0.07824,507562.0,50756200,3958997.7654,1,1781395199999,,,,
2026-06-14 00:00:00+00:00,0.07824,0.08114,0.07678,0.08112,672333.9,67233390,5280670.6621,1,1781481599999,,,,
2026-06-15 00:00:00+00:00,0.08112,0.08455,0.08061,0.08252,935027.4,93502740,7701084.2125,1,1781567999999,,,,
2026-06-16 00:00:00+00:00,0.08253,0.08478,0.08029,0.08064,918617.1,91861710,7565990.6102,1,1781654399999,,,,
2026-06-17 00:00:00+00:00,0.08065,0.08237,0.07931,0.08122,990621.4,99062140,7997003.8142,1,1781740799999,,,,
2026-06-18 00:00:00+00:00,0.08124,0.08209,0.07856,0.08021,989312.4,98931240,7942720.5549,1,1781827199999,,,,
2026-06-19 00:00:00+00:00,0.0802,0.08139,0.07866,0.08048,551348.7,55134870,4405115.4142,1,1781913599999,,,,
2026-06-20 00:00:00+00:00,0.08046,0.08089,0.07926,0.08063,408304.6,40830460,3272056.0153,1,1781999999999,,,,
2026-06-21 00:00:00+00:00,0.08063,0.0808,0.07793,0.07803,408612.9,40861290,3250058.5878,1,1782086399999,,,,
2026-06-22 00:00:00+00:00,0.07801,0.08059,0.07797,0.07866,441247.8,44124780,3501168.3292,1,1782172799999,,,,
2026-06-23 00:00:00+00:00,0.07864,0.07906,0.07656,0.0775,561065.4,56106540,4357101.208,1,1782259199999,,,,
2026-06-24 00:00:00+00:00,0.0775,0.07824,0.07308,0.07561,697888.4,69788840,5274377.4598,1,1782345599999,,,,
2026-06-25 00:00:00+00:00,0.07562,0.07587,0.07061,0.07338,827208.5,82720850,6052180.8042,1,1782431999999,,,,
2026-06-26 00:00:00+00:00,0.07339,0.07417,0.07061,0.07089,708055.2,70805520,5129203.1847,1,1782518399999,,,,
2026-06-27 00:00:00+00:00,0.0709,0.07343,0.0709,0.07188,480450.8,48045080,3473280.5116,1,1782604799999,,,,
2026-06-28 00:00:00+00:00,0.07187,0.07191,0.07015,0.07097,326279.1,32627910,2321358.0169,1,1782691199999,,,,
2026-06-29 00:00:00+00:00,0.07096,0.07236,0.07055,0.07164,583264.4,58326440,4164120.7028,1,1782777599999,,,,
2026-06-30 00:00:00+00:00,0.07164,0.07175,0.06881,0.06947,888378.2,88837820,6233286.4927,1,1782863999999,,,,
2026-07-01 00:00:00+00:00,0.06947,0.07302,0.0684,0.07187,1108504.9,110850490,7827623.8107,1,1782950399999,,,,
2026-07-02 00:00:00+00:00,0.07187,0.07488,0.07051,0.07082,843923.4,84392340,6152056.2444,1,1783036799999,,,,
2026-07-03 00:00:00+00:00,0.07083,0.07437,0.07038,0.0733,982643.5,98264350,7082032.1928,1,1783123199999,,,,
2026-07-04 00:00:00+00:00,0.0733,0.07731,0.07193,0.07723,986292.4,98629240,7322169.5517,1,1783209599999,,,,
2026-07-05 00:00:00+00:00,0.07724,0.07762,0.07427,0.07628,674082.7,67408270,5090696.9906,1,1783295999999,,,,
2026-07-06 00:00:00+00:00,0.07627,0.07629,0.07245,0.07327,796796.2,79679620,5907398.3292,1,1783382399999,,,,
2026-07-07 00:00:00+00:00,0.07328,0.07358,0.07028,0.07086,766445.0,76644500,5503587.567,1,1783468799999,,,,
2026-07-08 00:00:00+00:00,0.07087,0.07111,0.06873,0.0693,678397.9,67839790,4727495.318,1,1783555199999,,,,
2026-07-09 00:00:00+00:00,0.06931,0.07144,0.06907,0.06988,697807.6,69780760,4901059.2541,1,1783641599999,,,,
2026-07-10 00:00:00+00:00,0.06989,0.0714,0.06944,0.07028,630717.9,63071790,4439983.9381,1,1783727999999,,,,
2026-07-11 00:00:00+00:00,0.07028,0.07113,0.06655,0.06844,1590064.7,159006470,10970494.3631,1,1783814399999,,,,
2026-07-12 00:00:00+00:00,0.06844,0.06878,0.06704,0.06753,723731.0,72373100,4907996.694,1,1783900799999,,,,
2026-07-13 00:00:00+00:00,0.06753,0.06863,0.0655,0.06656,750485.9,75048590,5032645.5022,1,1783987199999,,,,
2026-07-14 00:00:00+00:00,0.06657,0.06767,0.06561,0.06729,628045.3,62804530,4186476.3666,1,1784073599999,,,,
2026-07-15 00:00:00+00:00,0.0673,0.06834,0.06704,0.06789,550638.9,55063890,3723597.9131,1,1784159999999,,,,
2026-07-16 00:00:00+00:00,0.06789,0.06821,0.06627,0.06655,549054.4,54905440,3699270.7711,1,1784246399999,,,,
2026-07-17 00:00:00+00:00,0.06653,0.06691,0.06528,0.06587,544880.3,54488030,3602138.1691,1,1784332799999,,,,
2026-07-18 00:00:00+00:00,0.06587,0.06707,0.06561,0.06706,378489.5,37848950,2510557.7603,1,1784419199999,,,,
2026-07-19 00:00:00+00:00,0.06707,0.0674,0.06622,0.06652,383471.1,38347110,2563022.3001,1,1784505599999,,,,
2026-07-20 00:00:00+00:00,0.06651,0.06706,0.06537,0.06668,521604.9,52160490,3453220.6897,1,1784591999999,,,,
2026-07-21 00:00:00+00:00,0.06667,0.07076,0.06655,0.0695,678300.8,67830080,4647427.1291,1,1784678399999,,,,
2026-07-22 00:00:00+00:00,0.0695,0.07413,0.06937,0.07283,1072397.9,107239790,7676049.9381,1,1784764799999,,,,
2026-07-23 00:00:00+00:00,0.07284,0.07446,0.07096,0.07109,1110679.5,111067950,8062135.7504,1,1784851199999,,,,
2026-07-24 00:00:00+00:00,0.07109,0.07277,0.07028,0.07077,684763.8,68476380,4866132.2499,1,1784937599999,,,,
2026-07-25 00:00:00+00:00,0.07078,0.07138,0.06975,0.07091,423270.3,42327030,2982173.7337,1,1785023999999,,,,
2026-07-26 00:00:00+00:00,0.07091,0.07096,0.06903,0.07019,380168.3,38016830,2662853.0795,1,1785110399999,,,,
2026-07-27 00:00:00+00:00,0.0702,0.07021,0.06778,0.06806,730594.3,73059430,5043251.5321,1,1785196799999,,,,
2026-07-28 00:00:00+00:00,0.06807,0.06899,0.06698,0.06839,586206.6,58620660,3985095.5498,1,1785283199999,,,,
2026-07-29 00:00:00+00:00,0.0684,0.0692,0.06688,0.06786,543629.6,54362960,3704102.369,1,1785369599999,,,,
2026-07-30 00:00:00+00:00,0.06787,0.06896,0.06761,0.06834,453996.4,45399640,3093681.6017,1,1785455999999,,,,
2026-07-31 00:00:00+00:00,0.06835,0.06886,0.06735,0.06877,437367.1,43736710,2980278.6744,1,1785542399999,,,,
2026-08-01 00:00:00+00:00,0.06878,0.07053,0.06864,0.06901,480448.0,48044800,3346066.9605,1,1785628799999,,,,
2026-08-02 00:00:00+00:00,0.069,0.07065,0.06892,0.07,382732.6,38273260,2674526.5351,1,1785715199999,,,,
2026-08-03 00:00:00+00:00,0.07,0.07129,0.06843,0.07051,567671.8,56767180,3967224.8867,1,1785801599999,,,,
2026-08-04 00:00:00+00:00,0.0705,0.07154,0.06915,0.06935,877809.6,87780960,6161968.5184,1,1785887999999,,,,
2026-08-05 00:00:00+00:00,0.06935,0.06997,0.06863,0.06902,512303.6,51230360,3548440.4268,1,1785974399999,,,,
2026-08-06 00:00:00+00:00,0.06903,0.06963,0.06802,0.06819,540652.1,54065210,3712638.6968,1,1786060799999,,,,
2026-08-07 00:00:00+00:00,0.06819,0.06878,0.06708,0.068,419132.6,41913260,2854964.8828,1,1786147199999,,,,
2026-08-08 00:00:00+00:00,0.06799,0.06994,0.06789,0.06892,375164.5,37516450,2582218.0213,1,1786233599999,,,,
2026-08-09 00:00:00+00:00,0.06892,0.07001,0.06852,0.06855,359963.8,35996380,2489738.9941,1,1786319999999,,,,
2026-08-10 00:00:00+00:00,0.06854,0.06918,0.06743,0.0676,412786.8,41278680,2820973.5119,1,1786406399999,,,,
2026-08-11 00:00:00+00:00,0.0676,0.06794,0.06579,0.06637,441680.2,44168020,2954826.5703,1,1786492799999,,,,
2026-08-12 00:00:00+00:00,0.06637,0.06695,0.06551,0.06599,344274.0,34427400,2282247.7873,1,1786579199999,,,,
2026-08-13 00:00:00+00:00,0.06599,0.06692,0.06527,0.06545,657104.3,65710430,4339462.1071,1,1786665599999,,,,
2026-08-14 00:00:00+00:00,0.06545,0.06616,0.06475,0.06585,586383.5,58638350,3834977.3272,1,1786751999999,,,,
2026-08-15 00:00:00+00:00,0.06585,0.06636,0.06534,0.06543,372133.0,37213300,2448634.0971,1,1786838399999,,,,
2026-08-16 00:00:00+00:00,0.06543,0.06544,0.06438,0.06461,378540.7,37854070,2462830.6778,1,1786924799999,,,,
2026-08-17 00:00:00+00:00,0.06461,0.06635,0.06416,0.06594,487510.3,48751030,3194422.0823,1,1787011199999,,,,
2026-08-18 00:00:00+00:00,0.06594,0.06737,0.06507,0.06732,439257.3,43925730,2905889.8775,1,1787097599999,,,,
2026-08-19 00:00:00+00:00,0.06733,0.07176,0.06701,0.0706,931325.5,93132550,6412983.476,1,1787183999999,,,,
2026-08-20 00:00:00+00:00,0.0706,0.07445,0.07015,0.0734,1179959.1,117995910,8579479.88,1,1787270399999,,,,
2026-08-21 00:00:00+00:00,0.07341,0.08072,0.07339,0.07977,2309311.6,230931160,17773916.6441,1,1787356799999,,,,
2026-08-22 00:00:00+00:00,0.07976,0.08682,0.07472,0.07736,2745864.2,274586420,21809283.4316,1,1787443199999,,,,
2026-08-23 00:00:00+00:00,0.07736,0.08101,0.07566,0.07976,1253669.4,125366940,9832858.3572,1,1787529599999,,,,
2026-08-24 00:00:00+00:00,0.07976,0.08121,0.07729,0.07926,1108212.2,110821220,8804246.7313,1,1787615999999,,,,
2026-08-25 00:00:00+00:00,0.07926,0.08427,0.07712,0.07768,1300453.4,130045340,10453732.1624,1,1787702399999,,,,
2026-08-26 00:00:00+00:00,0.07767,0.07868,0.07613,0.07852,642902.3,64290230,4985290.7236,1,1787788799999,,,,
2026-08-27 00:00:00+00:00,0.07853,0.07966,0.07682,0.07868,534421.7,53442170,4185833.2688,1,1787875199999,,,,
2026-08-28 00:00:00+00:00,0.07869,0.07972,0.0736,0.07604,1114851.4,111485140,8520266.2252,1,1787961599999,,,,
2026-08-29 00:00:00+00:00,0.07603,0.07634,0.07454,0.07546,456812.0,45681200,3443833.8081,1,1788047999999,,,,
2026-08-30 00:00:00+00:00,0.07546,0.07607,0.07276,0.07336,630668.1,63066810,4710833.5239,1,1788134399999,,,,
2026-08-31 00:00:00+00:00,0.07335,0.07456,0.07301,0.07357,604960.1,60496010,4459535.5216,1,1788220799999,,,,
2026-09-01 00:00:00+00:00,0.07357,0.07554,0.07332,0.074,519426.7,51942670,3868795.0793,1,1788307199999,,,,
2026-09-02 00:00:00+00:00,0.074,0.0746,0.07266,0.07457,536913.9,53691390,3952870.6183,1,1788393599999,,,,
2026-09-03 00:00:00+00:00,0.07455,0.08095,0.07428,0.07924,828461.3,82846130,6434447.8799,1,1788479999999,,,,
2026-09-04 00:00:00+00:00,0.07924,0.07952,0.07631,0.07836,559772.2,55977220,4368013.8376,1,1788566399999,,,,
2026-09-05 00:00:00+00:00,0.07836,0.08148,0.0783,0.08014,473500.3,47350030,3782127.6944,1,1788652799999,,,,
2026-09-06 00:00:00+00:00,0.08014,0.08233,0.08006,0.08156,509670.1,50967010,4138943.9227,1,1788739199999,,,,
2026-09-07 00:00:00+00:00,0.08155,0.08316,0.07981,0.08181,679658.2,67965820,5557486.5942,1,1788825599999,,,,
2026-09-08 00:00:00+00:00,0.08181,0.08294,0.07864,0.079,651171.4,65117140,5232528.3521,1,1788911999999,,,,
2026-09-09 00:00:00+00:00,0.07901,0.07994,0.07556,0.07647,640505.2,64050520,5009902.1963,1,1788998399999,,,,
2026-09-10 00:00:00+00:00,0.07646,0.07719,0.07446,0.07471,470823.3,47082330,3565421.2194,1,1789084799999,,,,
2026-09-11 00:00:00+00:00,0.07472,0.07709,0.07328,0.07432,781288.8,78128880,5848190.4841,1,1789171199999,,,,
2026-09-12 00:00:00+00:00,0.07433,0.07502,0.07365,0.07465,519834.1,51983410,3866707.0978,1,1789257599999,,,,
